,country,name,full_name,symbol,isin,asset_class,currency,stock_exchange,def_stock_exchange
1293,france,Lyxor UCITS Nasdaq-100 D-EUR,Lyxor UCITS Nasdaq-100 D-EUR,USTE,LU1829221024,equity,EUR,Paris,True
1294,france,Lyxor PEA Nasdaq 100 C,Lyxor PEA Nasdaq 100 UCITS C,PUST,FR0011871110,equity,EUR,Paris,True
1295,france,HSBC EURO STOXX 50 UCITS,HSBC EURO STOXX 50 UCITS,50E,IE00B4K6B022,equity,EUR,Paris,False
1296,france,Lyxor UCITS Stoxx Europe 600 Technology,Lyxor UCITS Stoxx Europe 600 Technology,LYXTNO,LU1834988518,equity,EUR,Paris,True
1297,france,Lyxor UCITS World Water D-EUR,Lyxor UCITS World Water D-EUR,LYWAT,FR0010527275,equity,EUR,Paris,True
1298,france,Lyxor UCITS Stoxx Europe Select Dividend 30,Lyxor UCITS Stoxx Europe Select Dividend 30,SEL,LU1812092168,equity,EUR,Paris,True
1299,france,HSBC S&P 500 UCITS,HSBC S&P 500 UCITS,HHH,IE00B5KQNG97,equity,EUR,Paris,False
1300,france,Amundi ETF MSCI Emerging Asia UCITS,Amundi Index Solutions - Amundi MSCI Em Asia UCITS ETF-C USD,AASU,LU1681044563,equity,USD,Paris,True
1301,france,Lyxor PEA MSCI World C,Lyxor PEA MSCI World UCITS C,EWLD,FR0011869353,equity,EUR,Paris,True
1302,france,Amundi ETF PEA MSCI Emerging Asia,Amundi ETF PEA MSCI Emerging Asia UCITS ETF,PAASI,FR0013412012,equity,EUR,Paris,True
1303,france,FTSE EPRA EuroZone THEAM Easy UCITS Classic Distri,BNP Paribas Easy FTSE EPRA/NAREIT Eurozone Capped UCITS ETF QD Dis,EEE,LU0192223062,equity,EUR,Paris,True
1304,france,Amundi JPX-Nikkei 400 USD Daily,Amundi JPX-Nikkei 400 USD Daily Hedged UCITS,JPHU,LU1681039217,equity,USD,Paris,True
1305,france,Amundi ETF MSCI UK UCITS,Amundi ETF MSCI UK UCITS ETF,CU1,FR0010655761,equity,EUR,Paris,True
1306,france,Lyxor PEA World Water C,Lyxor PEA World Water UCITS C,AWAT,FR0011882364,equity,EUR,Paris,True
1307,france,Lyxor UCITS China Enterprise (HSCEI) C-EUR,Lyxor China Enterprise (HSCEI) UCITS ETF - Acc-EUR,ASI,LU1900068914,equity,EUR,Paris,True
1308,france,Amundi ETF Euro Stoxx 50 UCITS,Amundi Index Solutions - Amundi EURO STOXX 50 UCITS ETF-C EUR,C50,LU1681047236,equity,EUR,Paris,True
1309,france,Amundi ETF MSCI Europe High Dividend UCITS,Amundi ETF MSCI Europe High Dividend UCITS,CD9,LU1681041973,bond,EUR,Paris,True
1310,france,Amundi MSCI EM Latin America UCITS,Amundi MSCI EM Latin America UCITS,ALAT,LU1681045024,equity,EUR,Paris,False
1311,france,Lyxor Green Bond DR C-EUR,Lyxor Green Bond DR UCITS C-EUR,CLIM,LU1563454310,bond,EUR,Paris,True
1312,france,Lyxor PEA DJ Russia GDR C,Lyxor PEA Dow Jones Russia GDR UCITS C,PRUS,FR0011869387,equity,EUR,Paris,True
1313,france,HSBC MSCI China UCITS,HSBC MSCI China UCITS,CNY,IE00B44T3H88,equity,EUR,Paris,False
1314,france,Lyxor UCITS Stoxx Europe 600 Basic Resources,Lyxor UCITS Stoxx Europe 600 Basic Resources,BRES,LU1834983550,equity,EUR,Paris,True
1315,france,Amundi PEA SP500 Daily Hedged EUR,Amundi ETF PEA S&P 500 UCITS ETF Daily Hedged EUR,P500H,FR0013412293,equity,EUR,Paris,True
1316,france,Lyxor UCITS FTSE MIB,Lyxor UCITS FTSE MIB,LYMIB,FR0010010827,equity,EUR,Paris,True
1317,france,Lyxor UCITS Stoxx Europe 600 Health Care,Lyxor UCITS Stoxx Europe 600 Health Care,LYXHEA,LU1834986900,equity,EUR,Paris,True
1318,france,SPDR MSCI Europe Energy UCITS,SPDR MSCI Europe Energy UCITS,STN,IE00BKWQ0F09,equity,EUR,Paris,True
1319,france,Amundi ETF PEA MSCI Emerging Markets UCITS,Amundi ETF PEA MSCI Emerging Markets UCITS ETF,PAEEM,FR0013412020,equity,EUR,Paris,True
1320,france,Lyxor UCITS Stoxx Europe 600 Personal & Household,Lyxor Index Fund - Lyxor STOXX Europe 600 Personal & Household Goods UCITS ETF Acc,LYXPER,LU1834988351,equity,EUR,Paris,True
1321,france,ETFS Gold,ETFS Gold,BULLP,GB00B15KXX56,commodity,EUR,Paris,False
1322,france,Lyxor PEA MSCI EM C,Lyxor PEA MSCI Emerging Markets UCITS C,PLEM,FR0011440478,equity,EUR,Paris,True
1323,france,SPDR MSCI Europe Telecom UCITS,SPDR MSCI Europe Telecom UCITS,SPSTT,IE00BKWQ0N82,equity,EUR,Paris,True
1324,france,Lyxor UCITS Russia (DJ Russia GDR) C-EUR,Lyxor UCITS Russia (DJ Russia GDR) C-EUR,LRUS,FR0010326140,equity,EUR,Paris,True
1325,france,Lyxor UCITS MSCI Europe D-EUR,Lyxor UCITS MSCI Europe D-EUR,MEU,FR0010261198,equity,EUR,Paris,True
1326,france,Lyxor PEA MSCI India C,Lyxor PEA MSCI India UCITS C,PINR,FR0011869320,equity,EUR,Paris,True
1327,france,Lyxor MSCI EMU Small Cap C EUR,Lyxor MSCI EMU Small Cap UCITS C EUR,MSSM,LU1598689153,equity,EUR,Paris,True
1328,france,Amundi MSCI EM Asia UCITS,Amundi MSCI EM Asia UCITS,AASI,LU1681044480,equity,EUR,Paris,False
1329,france,Lyxor UCITS Stoxx Europe 600 Automobiles & Parts,Lyxor Index Fund - Lyxor STOXX Europe 600 Automobiles & Parts UCITS ETF Acc,AUTP,LU1834983394,equity,EUR,Paris,True
1330,france,Amundi ETF Euro Stoxx Small Cap UCITS,Amundi ETF Euro Stoxx Small Cap UCITS ETF,ESM,FR0010900076,equity,EUR,Paris,True
1331,france,Amundi ETF PEA Japan Topix UCITS Daily Hedged,Amundi ETF PEA Japan Topix UCITS ETF Daily Hedged EUR,PTPXH,FR0013411998,equity,EUR,Paris,True
1332,france,SPDR MSCI Europe UCITS,SPDR MSCI Europe UCITS,ERO,IE00BKWQ0Q14,equity,EUR,Paris,True
1333,france,Lyxor UCITS MSCI EMU,Lyxor UCITS MSCI EMU,MFE,LU1646360971,equity,EUR,Paris,True
1334,france,Amundi Japan Topix,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C EUR,TPXE,LU1681037609,equity,EUR,Paris,True
1335,france,CAC 40 THEAM Easy UCITS,BNP Paribas Easy CAC 40® UCITS ETF,E40,FR0010150458,equity,EUR,Paris,True
1336,france,Lyxor UCITS Commodities Thomson Reuters/Corecommod,Lyxor Commodities Thomson Reuters/CoreCommodity CRB TR UCITS ETF - Acc-EUR,CRB,LU1829218749,commodity,EUR,Paris,True
1337,france,Lyxor UCITS Brazil (Ibovespa) C-EUR,Lyxor UCITS Brazil (Ibovespa) C-EUR,LYXRIO,LU1900066207,equity,EUR,Paris,True
1338,france,Lyxor JPX Nikkei 400 UCITS,Lyxor JPX-Nikkei 400 UCITS DR C,JPX4,LU1646359452,equity,EUR,Paris,False
1339,france,Lyxor UCITS Corporate Bond C-EUR,Lyxor UCITS Corporate Bond C-EUR,CRP,LU1829219127,bond,EUR,Paris,True
1340,france,HSBC MSCI EUROPE UCITS,HSBC MSCI Europe UCITS,HEU,IE00B5BD5K76,equity,EUR,Paris,False
1341,france,ETFS Brent Oil 1 Month USD,ETFS Brent Oil 1 Month USD,OILBP,GB00B0CTWC01,commodity,EUR,Paris,False
1342,france,SPDR MSCI Europe Industrials UCITS,SPDR MSCI Europe Industrials UCITS,STQ,IE00BKWQ0J47,equity,EUR,Paris,True
1343,france,Amundi MSCI World UCITS,Amundi MSCI World UCITS,CW8,LU1681043599,equity,EUR,Paris,False
1344,france,Lyxor UCITS Stoxx Europe 600 Construction & Materi,Lyxor Index Fund - Lyxor STOXX Europe 600 Construction & Materials UCITS ETF Acc,LYCST,LU1834983808,equity,EUR,Paris,True
1345,france,ETFS Copper,ETFS Copper,COPAP,GB00B15KXQ89,commodity,EUR,Paris,False
1346,france,Lyxor UCITS iBoxx EUR Liquid High Yield 30 Ex-Fina,Lyxor UCITS iBoxx EUR Liquid High Yield 30 Ex-Financial,YIEL,FR0010975771,bond,EUR,Paris,False
1347,france,Amundi S&P 500 UCITS,Amundi S&P 500 UCITS,500,LU1681048804,equity,EUR,Paris,False
1348,france,Lyxor PEA Brazil Ibovespa C,Lyxor PEA Brazil Ibovespa UCITS C,PRIO,FR0011869205,equity,EUR,Paris,True
1349,france,Amundi Index Solutions FTSE EPRA NAREIT Global DR,Amundi Index Solutions FTSE EPRA NAREIT Global UCITS DR,EPRA,LU1437018838,equity,EUR,Paris,False
1350,france,Amundi ETF Stoxx Europe 600 UCITS,Amundi Index Solutions - Amundi STOXX Europe 600 ETF-C EUR,C6E,LU1681040223,equity,EUR,Paris,True
1351,france,SPDR MSCI Europe Health Care UCITS,SPDR MSCI Europe Health Care UCITS,STW,IE00BKWQ0H23,equity,EUR,Paris,True
1352,france,Lyxor UCITS Dow Jones Industrial Average D-EUR,Lyxor UCITS Dow Jones Industrial Average D-EUR,DJE,FR0007056841,equity,EUR,Paris,True
1353,france,Amundi ETF Nasdaq-100 UCITS USD,Amundi ETF Nasdaq-100 UCITS USD,ANXU,LU1681038326,equity,USD,Paris,True
1354,france,Amundi ETF Govt Bond Highest Rated EuroMTS Investm,Amundi Index Solutions - Amundi Govt Bond Highest Rated Euromts Investment Grade UCITS ETF-C,AM3A,LU1681046691,bond,EUR,Paris,True
1355,france,Lyxor UCITS MSCI World Telecom Services TR C-EUR,Lyxor UCITS MSCI World Telecom Services TR C-EUR,TELW,LU0533034129,equity,EUR,Paris,True
1356,france,ETFS WTI Crude Oil,ETFS WTI Crude Oil,CRUDP,GB00B15KXV33,commodity,EUR,Paris,False
1357,france,Amundi MSCI EMU UCITS,Amundi MSCI EMU UCITS,CMU,LU1602144575,equity,EUR,Paris,False
1358,france,BNP Paribas Easy MSCI Emerging Markets SRI UCITS E,BNP Paribas Easy MSCI Emerging SRI S-Series 5% Capped UCITS ETF EUR Distribution,EISR,LU1659681313,equity,EUR,Paris,True
1359,france,Lyxor UCITS CAC Mid 60 D-EUR,Lyxor UCITS CAC Mid 60 D-EUR,CACM,FR0011041334,equity,EUR,Paris,True
1360,france,Lyxor PEA FTSE EPRA/NAREIT DM Europe C,Lyxor UCITS PEA FTSE EPRA/NAREIT Developed Europe C,PMEH,FR0011869304,equity,EUR,Paris,True
1361,france,Lyxor UCITS MSCI AC Asia-Pacific Ex Japan C-E,Lyxor UCITS MSCI AC Asia-Pacific Ex Japan C-E,AEJ,LU1900068328,equity,EUR,Paris,True
1362,france,Amundi ETF Nasdaq-100 UCITS,Amundi Index Solutions - Amundi Nasdaq-100 ETF-C EUR,ANX,LU1681038243,equity,EUR,Paris,True
1363,france,ETFS Silver,ETFS Silver,SLVRP,GB00B15KY328,commodity,EUR,Paris,False
1364,france,Lyxor PEA PME DR D,Lyxor PEA PME DR UCITS D,PEAP,FR0011770775,equity,EUR,Paris,True
1365,france,Lyxor UCITS MSCI World D-EUR,Lyxor UCITS MSCI World D-EUR,WLD,FR0010315770,equity,EUR,Paris,True
1366,france,HSBC MSCI World UCITS,HSBC MSCI World UCITS,WRD,IE00B4X9L533,equity,EUR,Paris,False
1367,france,Amundi MSCI Europe Banks UCITS,Amundi MSCI Europe Banks UCITS,CB5,FR0010688176,equity,EUR,Paris,False
1368,france,Amundi ETF PEA Nasdaq-100 UCITS,Amundi ETF PEA Nasdaq-100 UCITS ETF,PANX,FR0013412269,equity,EUR,Paris,True
1369,france,Amundi JPX-Nikkei 400 EUR Daily,Amundi JPX-Nikkei 400 EUR Daily Hedged UCITS,JPHE,LU1681039134,equity,EUR,Paris,True
1370,france,Lyxor EuroMTS 15+Y Invstmnt Grd C,Lyxor EuroMTS 15 Investment Grade DR UCITS C,MTF,LU1287023268,bond,EUR,Paris,False
1371,france,Lyxor UCITS Stoxx Europe 600 Financial Services,Lyxor Index Fund - Lyxor STOXX Europe 600 Financial Services UCITS ETF Acc,FINS,LU1834984798,equity,EUR,Paris,True
1372,france,Lyxor UCITS Turkey (DJ Turkey Titans 20),Lyxor UCITS Turkey (DJ Turkey Titans 20),LTUR,LU1900067601,equity,EUR,Paris,True
1373,france,Lyxor UCITS Stoxx Europe 600 Industrial Goods & Se,Lyxor Index Fund - Lyxor STOXX Europe 600 Industrial Goods & Services UCITS ETF Acc,INDG,LU1834987890,equity,EUR,Paris,True
1374,france,SSgA SPDR MSCI Emerging Markets UCITS,SSgA SPDR MSCI Emerging Markets UCITS,EMRG,IE00B469F816,equity,EUR,Paris,False
1375,france,Ossiam Shiller Barclays Cape US Sector Value Tr 1C,Ossiam Shiller Barclays Cape US Sector Value Tr 1C EUR Cap,CAPU,LU1079841273,equity,EUR,Paris,True
1376,france,Lyxor STOXX Europe 600 DR C,Lyxor STOXX Europe 600 DR UCITS C,MEUD,LU0908500753,equity,EUR,Paris,True
1377,france,Amundi Euro Stoxx 50 DR,Amundi Index Solutions - Amundi EURO STOXX 50 UCITS ETF-D EUR,CD5,LU1681047319,equity,EUR,Paris,True
1378,france,Lyxor UCITS EuroMTS All-Maturity Investment Grade,Lyxor UCITS EuroMTS All-Maturity Investment Grade DR,MTX,LU1650490474,bond,EUR,Paris,True
1379,france,SSgA SPDR Barclays Emerging Markets Local Bond UCI,SSgA SPDR Barclays Emerging Markets Local Bond UCITS,EMLD,IE00B4613386,bond,EUR,Paris,False
1380,france,SSgA SPDR S&P 500 Low Volatility,SPDR S&P 500 Low Volatility UCiTS,LOWV,IE00B802KR88,equity,EUR,Paris,False
1381,france,Amundi Eur High Yld Liq Bd IBOXX,Amundi Euro High Yield Liquid Bond IBOXX UCITS C,AHYE,LU1681040496,bond,EUR,Paris,False
1382,france,SPDR Euro Stoxx Low Volatility UCITS,SPDR EURO STOXX Low Volatility UCITS,ELOW,IE00BFTWP510,equity,EUR,Paris,False
1383,france,Amundi ETF MSCI Spain UCITS,Amundi ETF MSCI Spain UCITS ETF,CS1,FR0010655746,equity,EUR,Paris,True
1384,france,Amundi ETF PEA MSCI Europe UCITS,Amundi ETF PEA MSCI Europe UCITS ETF,PCEU,FR0013412038,equity,EUR,Paris,True
1385,france,Lyxor Ultra Long Duration Euro,Lyxor Ultra Long Duration Euro Govt FTSE MTS 25+Y UCITS,LYMTH,LU1686832194,bond,EUR,Paris,True
1386,france,Lyxor PEA MSCI AC Asia-Pacific ex Japan C,Lyxor PEA MSCI AC Asia-Pacific ex Japan UCITS C,PAEJ,FR0011869312,equity,EUR,Paris,True
1387,france,Lyxor S&P 500 Daily -2x Inverse UCITS - Acc,Lyxor Daily Double Short S&P 500 UCITS ETF - C-USD,DSP5,LU1327051279,equity,EUR,Paris,True
1388,france,Lyxor UCITS S&P 500 Daily Hedged D-EUR,Lyxor UCITS S&P 500 Daily Hedged D-EUR,SP5H,LU0959211243,equity,EUR,Paris,True
1389,france,Lyxor EuroMTS Highest Rated Macro-Weight Govt Bond,Lyxor EuroMTS Highest Rated Macro-Weighted Government Bond DR UCITS C,MAA,LU1287023342,bond,EUR,Paris,True
1390,france,Amundi ETF Govt Bond EuroMTS Broad Investment Grad,Amundi ETF Govt Bond EuroMTS Broad Investment Grade 1-3 UCITS ETF,C13,FR0010754135,bond,EUR,Paris,True
1391,france,Amundi ETF Leveraged CAC 40 Daily UCITS,Amundi ETF Leveraged CAC 40 Daily UCITS ETF,CL4,FR0010756064,equity,EUR,Paris,True
1392,france,Amundi ETF Japan Topix EUR Hedged Daily UCITS,Amundi ETF Japan Topix EUR Hedged Daily UCITS,TPXH,LU1681037864,equity,EUR,Paris,True
1393,france,Lyxor UCITS Stoxx Europe 600 Insurance,Lyxor Index Fund - Lyxor STOXX Europe 600 Insurance UCITS ETF Acc,LYYQ,LU1834987973,equity,EUR,Paris,True
1394,france,Lyxor UCITS EuroMTS 1-3Y Investment Grade DR,Lyxor UCITS EuroMTS 1-3Y Investment Grade DR,LYQ2,LU1650487413,bond,EUR,Paris,True
1395,france,Amundi ETF Russell 2000 UCITS,Amundi Index Solutions - Amundi Russell 2000 ETF-C EUR,RS2K,LU1681038672,equity,EUR,Paris,True
1396,france,Lyxor MSCI World Monthly Hedged D,Lyxor MSCI World UCITS Monthly Hedged D,WLDH,FR0011660927,equity,EUR,Paris,True
1397,france,Low Carbon 100 Europe THEAM Easy UCITS,BNP Paribas Easy Low Carbon 100 Europe® UCITS ETF,ECN,LU1377382368,equity,EUR,Paris,True
1398,france,Lyxor MSCI ACWI Gold C EUR,Lyxor MSCI ACWI Gold UCITS C EUR,GLDM,LU0854423687,equity,EUR,Paris,True
1399,france,Amundi ETF MSCI Europe Ex UK UCITS,Amundi ETF MSCI Europe Ex UK UCITS,AEXK,LU1681043326,equity,EUR,Paris,True
1400,france,Amundi ETF Short Govt Bond EuroMTS Broad Investmen,Amundi ETF Short Govt Bond EuroMTS Broad Investment Grade Daily UCITS ETF,SB0,FR0010821850,bond,EUR,Paris,True
1401,france,Amundi Govt Bond Lowest Rated EuroMTS Investment G,Amundi Govt Bond Lowest Rated EuroMTS Investment Grade UCITS D,X1GD,LU1681046857,bond,EUR,Paris,True
1402,france,Lyxor MSCI Europe ESG Leaders (DR) UCITS Acc C,Lyxor MSCI Europe ESG Leaders (DR) UCITS Acc C,ESGE,LU1940199711,equity,EUR,Paris,True
1403,france,Amundi ETF MSCI EMU High Dividend UCITS,Amundi ETF MSCI EMU High Dividend UCITS ETF C,CD8,FR0010717090,equity,EUR,Paris,True
1404,france,Amundi Index Solutions Global Infrastructure,Amundi Index Solutions Global Infrastructure UCITS,GINF,LU1589350310,equity,EUR,Paris,True
1405,france,SSgA SPDR MSCI ACWI,SSgA SPDR MSCI ACWI,ACWE,IE00B44Z5B48,equity,EUR,Paris,False
1406,france,Amundi ETF MSCI Switzerland UCITS,Amundi Index Solutions - Amundi MSCI Switzerland UCITS ETF-C EUR,CSW,LU1681044720,equity,EUR,Paris,True
1407,france,Amundi MSCI China UCITS,Amundi MSCI China UCITS,CC1,LU1681043912,equity,EUR,Paris,False
1408,france,Amundi ETF MSCI World Energy UCITS,Amundi Index Solutions - Amundi MSCI World Energy UCITS ETF-C EUR,CWE,LU1681046006,equity,EUR,Paris,True
1409,france,Lyxor UCITS Stoxx Europe 600 Utilities,Lyxor UCITS Stoxx Europe 600 Utilities,LYXUTI,LU1834988864,equity,EUR,Paris,True
1410,france,Amundi ETF Leveraged MSCI USA Daily UCITS,Amundi ETF Leveraged MSCI USA Daily UCITS ETF EUR,CL2,FR0010755611,equity,EUR,Paris,True
1411,france,Lyxor UCITS Stoxx Europe 600 Food & Beverage,Lyxor UCITS Stoxx Europe 600 Food & Beverage,LYFOO,LU1834985845,equity,EUR,Paris,True
1412,france,HSBC FTSE 100 UCITS,HSBC FTSE 100 UCITS,UKX,IE00B42TW061,equity,EUR,Paris,False
1413,france,Amundi ETF MSCI Europe UCITS,Amundi Index Solutions - Amundi MSCI Europe UCITS ETF C EUR,CEU,LU1681042609,equity,EUR,Paris,True
1414,france,Lyxor UCITS Stoxx Europe 600 Telecommunications,Lyxor UCITS Stoxx Europe 600 Telecommunications,TELE,LU1834988609,equity,EUR,Paris,True
1415,france,SPDR MSCI Europe Utilities UCITS,SPDR MSCI Europe Utilities UCITS,STU,IE00BKWQ0P07,equity,EUR,Paris,True
1416,france,Amundi MSCI World Low Carbon US,Amundi MSCI World Low Carbon USD UCITS,LWCU,LU1602144492,equity,USD,Paris,True
1417,france,Amundi Floating Rate USD Corp Hedged EUR,Amundi Floating Rate USD Corporate UCITS Hedged,AFLE,LU1681041031,bond,EUR,Paris,False
1418,france,Amundi DAX UCITS,Amundi ETF DAX UCITS ETF DR,CG1,FR0010655712,equity,EUR,Paris,False
1419,france,Lyxor PEA Japan Topix Daily Hedged C,Lyxor PEA Japan Topix Daily Hedged UCITS C,PJPH,FR0011884121,equity,EUR,Paris,True
1420,france,Lyxor UCITS Japan Topix Daily Hedged D-EUR,Lyxor Japan TOPIX DR UCITS Daily Hedged D,JPNH,FR0011475078,equity,EUR,Paris,False
1421,france,Amundi ETF MSCI Nordic UCITS,Amundi Index Solutions - Amundi MSCI Nordic UCITS ETF-C,CN1,LU1681044647,equity,EUR,Paris,True
1422,france,Amundi ETF MSCI Europe Telecom Services UCITS,Amundi ETF MSCI Europe Communication Services UCITS ETF,CT5,FR0010713735,equity,EUR,Paris,True
1423,france,Lyxor UCITS Stoxx 50 Daily Short,Lyxor UCITS Stoxx 50 Daily Short,BSX,FR0010424135,equity,EUR,Paris,True
1424,france,Lyxor UCITS Japan (Topix) D-EUR,Lyxor UCITS Japan (Topix) D-EUR,JPN,FR0010245514,equity,EUR,Paris,True
1425,france,Amundi ETF MSCI World Ex EMU UCITS,Amundi ETF MSCI World ex EMU UCITS ETF,CM9,FR0010756114,equity,EUR,Paris,True
1426,france,HSBC MSCI Japan UCITS,HSBC MSCI Japan UCITS,MJP,IE00B5VX7566,equity,EUR,Paris,False
1427,france,Lyxor MSCI World Information Technology TR UCITS C,Lyxor MSCI World Information Technology TR UCITS C-EUR,TNOW,LU0533033667,equity,EUR,Paris,True
1428,france,Amundi ETF MSCI Europe Mid Cap UCITS,Amundi ETF MSCI Europe Mid Cap UCITS,CACEM,LU1681041544,equity,EUR,Paris,True
1429,france,Lyxor JPX-Nikkei 400 DR Daily Hedge,Lyxor JPX-Nikkei 400 DR Daily Hedged UCITS,JPXH,LU1646359965,equity,EUR,Paris,True
1430,france,Lyxor UCITS SG Global Quality Income NTR D-EUR,Lyxor UCITS SG Global Quality Income NTR D-EUR,LYSGQI,LU0832436512,equity,EUR,Paris,True
1431,france,Amundi ETF MSCI Netherlands UCITS,Amundi ETF MSCI Netherlands UCITS,CH1,LU1681044217,equity,EUR,Paris,True
1432,france,Lyxor Core MSCI World DR UCITS ETF Acc,Lyxor Core MSCI World DR UCITS ETF Acc,LCWD,LU1781541179,equity,EUR,Paris,False
1433,france,Lyxor UCITS Daily Leveraged BTP,Lyxor UCITS Daily Leveraged BTP,BTPL,FR0011023639,bond,EUR,Paris,True
1434,france,Amundi ETF PEA Japan Topix UCITS,Amundi ETF PEA Japan Topix UCITS ETF EUR,PTPXE,FR0013411980,equity,EUR,Paris,True
1435,france,Lyxor UCITS MSCI World Health Care TR C-EUR,Lyxor UCITS MSCI World Health Care TR C-EUR,HLTW,LU0533033238,equity,EUR,Paris,True
1436,france,Amundi ETF CAC 40 UCITS,Amundi Index Solutions - Amundi CAC 40 UCITS ETF-D,C4D,LU1681047079,equity,EUR,Paris,True
1437,france,Lyxor UCITS iBoxx GBP Gilt Inflation Linked DR,Lyxor UCITS iBoxx GBP Gilt Inflation Linked DR,GILI,LU1407893301,bond,GBP,Paris,True
1438,france,PowerShares EQQQ Nasdaq-100 UCITS,PowerShares EQQQ Nasdaq-100 UCITS,PSQQQ,IE0032077012,equity,EUR,Paris,False
1439,france,Amundi ETF Stoxx Europe 50 UCITS,Amundi ETF Stoxx Europe 50 UCITS,C5E,FR0010790980,equity,EUR,Paris,True
1440,france,Amundi ETF Euro Inflation UCITS,Amundi ETF Euro Inflation UCITS ETF,CI3,FR0010754127,other,EUR,Paris,True
1441,france,Amundi MSCI USA UCITS,Amundi MSCI USA UCITS,CU2,LU1681042864,equity,EUR,Paris,False
1442,france,Amundi ETF FTSE EPRA Europe Real Estate UCITS,Amundi Index Solutions - Amundi FTSE EPRA Europe Real Estate UCITS ETF-C,EPRE,LU1681039480,equity,EUR,Paris,True
1443,france,Amundi ETF MSCI Europe Healthcare UCITS,Amundi ETF MSCI Europe Healthcare UCITS ETF,CH5,FR0010688192,equity,EUR,Paris,True
1444,france,Amundi ETF S&P Global Luxury UCITS,Amundi Index Solutions - Amundi S&P Global Luxury ETF-C EUR,GLUX,LU1681048630,equity,EUR,Paris,True
1445,france,Amundi ETF Govt Bond EuroMTS Broad Investment Grad,Amundi Index Solutions - Amundi Govt Bond Euromts Broad Investment Grade UCITS ETF-C,CB3,LU1681046261,bond,EUR,Paris,True
1446,france,Amundi ETF Global Equity Multi Smart Allocation Sc,Amundi Index Solutions - Amundi Index Equity Global Multi Smart Allocation Scientific Beta ETF-C EUR,SMRTA,LU1602145119,equity,EUR,Paris,True
1447,france,Lyxor PEA DJ Industrial Average C,Lyxor PEA Dow Jones Industrial Average UCITS C,PDJE,FR0011869270,equity,EUR,Paris,True
1448,france,Amundi ETF Govt Bond EuroMTS Broad Investment Grad,Amundi ETF Govt Bond EuroMTS Broad Investment Grade 10-15 UCITS ETF,C10,FR0010754143,bond,EUR,Paris,True
1449,france,Lyxor MSCI Thailand UCITS - Acc,Lyxor UCITS Thailand Set 50 Net TR C-EUR,THA,FR0011067529,equity,EUR,Paris,False
1450,france,SSgA SPDR Barclays Cap US Aggregate Bond,SSgA SPDR Barclays Cap US Aggregate Bond,USAG,IE00B459R192,bond,EUR,Paris,False
1451,france,SPDR MSCI Europe Technology UCITS,SPDR MSCI Europe Technology UCITS,STK,IE00BKWQ0K51,equity,EUR,Paris,True
1452,france,BNPP Easy-EURO Corp Bond SRI Fossil Free UCITS,BNP Paribas Easy € Corp Bond SRI Fossil Free UCITS ETF Acc,SRIC,LU1859444769,bond,EUR,Paris,True
1453,france,Amundi ETF MSCI Europe Utilities UCITS,Amundi ETF MSCI Europe Utilities UCITS ETF,CU5,FR0010688234,equity,EUR,Paris,True
1454,france,Ossiam iSTOXX Europe Minimum Variance NR UCITS 1C,Ossiam iSTOXX Europe Minimum Variance NR UCITS 1C,EUMV,LU0599612842,equity,EUR,Paris,False
1455,france,Lyxor Euro Stoxx 300 DR C,Lyxor Euro Stoxx 300 DR UCITS C,MFED,LU0908501058,equity,EUR,Paris,True
1456,france,Lyxor MSCI World Consumer Discretionary TR UCITS C,Lyxor MSCI World Consumer Discretionary TR UCITS C-EUR,CODW,LU0533032008,equity,EUR,Paris,True
1457,france,Amundi Index Solutions MSCI USA Minimum Volatility,Amundi Index Solutions MSCI USA Minimum Volatility Factor UCITS,MIVU,LU1589349734,equity,EUR,Paris,True
1458,france,BNP Paribas Easy EURO STOXX 50 C,BNP Paribas Easy Euro Stoxx 50 UCITS ETF EUR C,ETDD,FR0012739431,equity,EUR,Paris,True
1459,france,Amundi ETF US Treasury 7-10 UCITS,Amundi Index Solutions - Amundi US Treasury 7-10 ETF-C USD,US7,LU1681040652,bond,USD,Paris,True
1460,france,Lyxor UCITS MSCI All Country World C-EUR,Lyxor UCITS MSCI All Country World C-EUR,LYXACWI,LU1829220216,equity,EUR,Paris,False
1461,france,SPDR Barclays Cap Euro Government Bond,SPDR Barclays Cap Euro Government Bond,GOVY,IE00B3S5XW04,bond,EUR,Paris,False
